2015-10-12 23:29:21,746 [Worker-453] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 23:29:26,974 [Worker-450] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 23:29:26,975 [Worker-450] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 23:29:26,976 [Worker-450] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 23:29:26,976 [Worker-450] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 23:29:40,148 [Worker-457] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 23:29:40,149 [Worker-457] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 23:29:40,150 [Worker-457] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 23:29:40,150 [Worker-457] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 23:30:07,929 [Worker-453] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
